날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-07-01,분당선,한티,16134,16806,32940,-672,7,1,금
2022-07-01,분당선,도곡,8196,7880,16076,316,7,1,금
2022-07-01,분당선,구룡,2557,2354,4911,203,7,1,금
2022-07-01,분당선,개포동,4321,4469,8790,-148,7,1,금
2022-07-01,분당선,대모산입구,5018,4499,9517,519,7,1,금
2022-07-01,분당선,수서,15376,16258,31634,-882,7,1,금
2022-07-01,분당선,수원,9104,7786,16890,1318,7,1,금
2022-07-01,분당선,서울숲,12653,12875,25528,-222,7,1,금
2022-07-01,분당선,압구정로데오,21931,25973,47904,-4042,7,1,금
2022-07-01,분당선,강남구청,10597,12211,22808,-1614,7,1,금
2022-07-01,분당선,선정릉,8369,8900,17269,-531,7,1,금
2022-07-01,분당선,가천대,7741,8205,15946,-464,7,1,금
2022-07-01,분당선,태평,14748,13845,28593,903,7,1,금
2022-07-01,분당선,모란,21667,22042,43709,-375,7,1,금
2022-07-01,분당선,야탑,29534,30646,60180,-1112,7,1,금
2022-07-01,분당선,서현,29481,30194,59675,-713,7,1,금
2022-07-01,분당선,수내,15257,15233,30490,24,7,1,금
2022-07-01,분당선,정자,20620,21670,42290,-1050,7,1,금
2022-07-01,분당선,미금,17249,18184,35433,-935,7,1,금
2022-07-01,분당선,오리,13174,10635,23809,2539,7,1,금
2022-07-01,분당선,이매,6693,6217,12910,476,7,1,금
2022-07-01,분당선,보정,3134,2591,5725,543,7,1,금
2022-07-01,분당선,죽전,15055,16553,31608,-1498,7,1,금
2022-07-01,분당선,구성,5623,5847,11470,-224,7,1,금
2022-07-01,분당선,신갈,5118,4946,10064,172,7,1,금
2022-07-01,분당선,기흥,10988,10405,21393,583,7,1,금
2022-07-01,분당선,상갈,5956,5620,11576,336,7,1,금
2022-07-01,분당선,청명,5141,4600,9741,541,7,1,금
2022-07-01,분당선,영통,9621,9970,19591,-349,7,1,금
2022-07-01,분당선,망포,16986,15406,32392,1580,7,1,금
2022-07-01,분당선,매탄권선,5918,5407,11325,511,7,1,금
2022-07-01,분당선,수원시청,13996,16493,30489,-2497,7,1,금
2022-07-01,분당선,매교,3403,3385,6788,18,7,1,금
2022-07-01,수인선,고색,5162,4680,9842,482,7,1,금
2022-07-01,수인선,오목천,3619,3102,6721,517,7,1,금
2022-07-01,수인선,어천,983,945,1928,38,7,1,금
2022-07-01,수인선,야목,459,330,789,129,7,1,금
2022-07-01,수인선,사리,5577,4614,10191,963,7,1,금
2022-07-01,수인선,달월,97,69,166,28,7,1,금
2022-07-01,수인선,월곶,3086,2911,5997,175,7,1,금
2022-07-01,수인선,소래포구,5434,5203,10637,231,7,1,금
2022-07-01,수인선,인천논현,6287,6677,12964,-390,7,1,금
2022-07-01,수인선,호구포,4695,4718,9413,-23,7,1,금
2022-07-01,수인선,남동인더스파크,2349,2682,5031,-333,7,1,금
2022-07-01,수인선,원인재,4854,5065,9919,-211,7,1,금
2022-07-01,수인선,연수,5188,5271,10459,-83,7,1,금
2022-07-01,수인선,송도,2738,2551,5289,187,7,1,금
2022-07-01,수인선,인하대,6350,5991,12341,359,7,1,금
2022-07-01,수인선,숭의,4459,4078,8537,381,7,1,금
2022-07-01,수인선,신포,2069,2091,4160,-22,7,1,금
2022-07-01,수인선,인천,1187,1860,3047,-673,7,1,금
2022-07-01,신림선,샛강,2203,2841,5044,-638,7,1,금
2022-07-01,신림선,대방,1904,1509,3413,395,7,1,금
2022-07-01,신림선,서울지방병무청,2295,2500,4795,-205,7,1,금
2022-07-01,신림선,보라매,2860,2567,5427,293,7,1,금
2022-07-01,신림선,보라매공원,1882,1972,3854,-90,7,1,금
2022-07-01,신림선,보라매병원,5831,6064,11895,-233,7,1,금
2022-07-01,신림선,당곡,3742,3560,7302,182,7,1,금
2022-07-01,신림선,신림,1696,2313,4009,-617,7,1,금
2022-07-01,신림선,서원,2915,2440,5355,475,7,1,금
2022-07-01,신림선,서울대벤처타운,6806,6428,13234,378,7,1,금
2022-07-01,신림선,관악산(서울대),3009,2906,5915,103,7,1,금
2022-07-01,안산선,산본,17300,19128,36428,-1828,7,1,금
2022-07-01,안산선,대야미,5439,5357,10796,82,7,1,금
2022-07-01,안산선,반월,4753,4605,9358,148,7,1,금
2022-07-01,안산선,상록수,16934,17418,34352,-484,7,1,금
2022-07-01,안산선,한대앞,9917,10684,20601,-767,7,1,금
2022-07-01,안산선,중앙,19554,20963,40517,-1409,7,1,금
2022-07-01,안산선,고잔,9613,9162,18775,451,7,1,금
2022-07-01,안산선,초지,5094,5154,10248,-60,7,1,금
2022-07-01,안산선,안산,12643,12053,24696,590,7,1,금
2022-07-01,안산선,신길온천,1973,1794,3767,179,7,1,금
2022-07-01,안산선,정왕,8855,9132,17987,-277,7,1,금
2022-07-01,안산선,오이도,9266,9256,18522,10,7,1,금
2022-07-01,안산선,수리산,4379,3597,7976,782,7,1,금
2022-07-01,우이신설선,북한산우이,3468,3098,6566,370,7,1,금
2022-07-01,우이신설선,솔밭공원,2710,2473,5183,237,7,1,금
2022-07-01,우이신설선,4.19민주묘지,3323,3018,6341,305,7,1,금
2022-07-01,우이신설선,가오리,4804,4733,9537,71,7,1,금
2022-07-01,우이신설선,화계,3933,3489,7422,444,7,1,금
2022-07-01,중앙선,아신,614,615,1229,-1,7,1,금
2022-07-01,중앙선,오빈,349,340,689,9,7,1,금
2022-07-01,중앙선,양평,3208,3301,6509,-93,7,1,금
2022-07-01,중앙선,원덕,390,422,812,-32,7,1,금
2022-07-01,중앙선,용문,2084,2269,4353,-185,7,1,금
2022-07-01,중앙선,지평,81,109,190,-28,7,1,금
2022-07-01,2호선,홍대입구,66440,76144,142584,-9704,7,1,금
2022-07-01,2호선,신촌,39854,40521,80375,-667,7,1,금
2022-07-01,2호선,이대,14939,15713,30652,-774,7,1,금
2022-07-01,2호선,아현,11757,10617,22374,1140,7,1,금
2022-07-01,2호선,충정로(경기대입구),10850,11436,22286,-586,7,1,금
2022-07-01,2호선,용답,3088,2846,5934,242,7,1,금
2022-07-01,2호선,신답,1920,2042,3962,-122,7,1,금
2022-07-01,2호선,신설동,4160,4010,8170,150,7,1,금
2022-07-01,2호선,도림천,1541,1608,3149,-67,7,1,금
2022-07-01,2호선,양천구청,7550,7649,15199,-99,7,1,금
2022-07-01,2호선,신정네거리,11484,11619,23103,-135,7,1,금
2022-07-01,2호선,용두(동대문구청),2813,2646,5459,167,7,1,금
2022-07-01,3호선,지축,5783,5243,11026,540,7,1,금
2022-07-01,3호선,구파발,23022,22043,45065,979,7,1,금
2022-07-01,3호선,연신내,39726,37460,77186,2266,7,1,금
2022-07-01,3호선,불광,17405,18391,35796,-986,7,1,금
2022-07-01,3호선,녹번,16999,14725,31724,2274,7,1,금
2022-07-01,3호선,홍제,19006,17604,36610,1402,7,1,금
2022-07-01,3호선,무악재,4204,4129,8333,75,7,1,금
2022-07-01,3호선,독립문,8043,8048,16091,-5,7,1,금
2022-07-01,3호선,경복궁(정부서울청사),23460,23640,47100,-180,7,1,금
2022-07-01,3호선,안국,24867,25082,49949,-215,7,1,금
2022-07-01,3호선,종로3가,10951,13390,24341,-2439,7,1,금
2022-07-01,3호선,을지로3가,11863,12463,24326,-600,7,1,금
2022-07-01,3호선,충무로,1,0,1,1,7,1,금
2022-07-01,3호선,동대입구,8362,9023,17385,-661,7,1,금
2022-07-01,3호선,약수,14464,13782,28246,682,7,1,금
2022-07-01,3호선,금호,9054,7870,16924,1184,7,1,금
2022-07-01,3호선,옥수,9907,10017,19924,-110,7,1,금
2022-07-01,3호선,압구정,36424,39187,75611,-2763,7,1,금
2022-07-01,3호선,신사,32383,35208,67591,-2825,7,1,금
2022-07-01,3호선,잠원,5446,5103,10549,343,7,1,금
2022-07-01,3호선,고속터미널,51937,53990,105927,-2053,7,1,금
2022-07-01,3호선,교대(법원.검찰청),15925,10483,26408,5442,7,1,금
2022-07-01,3호선,남부터미널(예술의전당),33486,34176,67662,-690,7,1,금
2022-07-01,3호선,양재(서초구청),42107,44618,86725,-2511,7,1,금
2022-07-01,3호선,매봉,13886,13260,27146,626,7,1,금
2022-07-01,3호선,도곡,5921,5883,11804,38,7,1,금
2022-07-01,3호선,대치,11582,11434,23016,148,7,1,금
2022-07-01,3호선,학여울,2390,2448,4838,-58,7,1,금
2022-07-01,1호선,시청,25798,26720,52518,-922,7,1,금
2022-07-01,1호선,종각,39956,39840,79796,116,7,1,금
2022-07-01,1호선,종로3가,28252,26092,54344,2160,7,1,금
2022-07-01,1호선,종로5가,25748,26118,51866,-370,7,1,금
2022-07-01,1호선,동대문,12013,10593,22606,1420,7,1,금
2022-07-01,1호선,신설동,15358,14550,29908,808,7,1,금
2022-07-01,1호선,제기동,18330,18625,36955,-295,7,1,금
2022-07-01,1호선,청량리(서울시립대입구),21619,21718,43337,-99,7,1,금
2022-07-01,1호선,동묘앞,9062,9335,18397,-273,7,1,금
2022-07-01,2호선,시청,25692,25537,51229,155,7,1,금
2022-07-01,2호선,을지로입구,45740,46814,92554,-1074,7,1,금
2022-07-01,2호선,을지로3가,25855,26330,52185,-475,7,1,금
2022-07-01,2호선,을지로4가,14743,14590,29333,153,7,1,금
2022-07-01,3호선,대청,11318,10173,21491,1145,7,1,금
2022-07-01,3호선,일원,11492,10602,22094,890,7,1,금
2022-07-01,3호선,수서,19434,19535,38969,-101,7,1,금
2022-07-01,3호선,가락시장,9916,9649,19565,267,7,1,금
2022-07-01,3호선,경찰병원,8034,7870,15904,164,7,1,금
2022-07-01,3호선,오금,6633,5934,12567,699,7,1,금
2022-07-01,4호선,당고개,9556,9262,18818,294,7,1,금
2022-07-01,4호선,상계,20186,18704,38890,1482,7,1,금
2022-07-01,4호선,노원,20361,23384,43745,-3023,7,1,금
2022-07-01,4호선,창동,29299,30853,60152,-1554,7,1,금
2022-07-01,4호선,쌍문,26730,28210,54940,-1480,7,1,금
2022-07-01,4호선,수유(강북구청),35382,37427,72809,-2045,7,1,금
2022-07-01,4호선,미아(서울사이버대학),15519,15576,31095,-57,7,1,금
2022-07-01,4호선,미아사거리,29373,29939,59312,-566,7,1,금
2022-07-01,4호선,길음,21997,21472,43469,525,7,1,금
2022-07-01,4호선,성신여대입구(돈암),21777,21108,42885,669,7,1,금
2022-07-01,4호선,한성대입구(삼선교),14466,14371,28837,95,7,1,금
2022-07-01,4호선,혜화,34611,32752,67363,1859,7,1,금
2022-07-01,4호선,동대문,21105,21156,42261,-51,7,1,금
2022-07-01,4호선,동대문역사문화공원(DDP),16399,15485,31884,914,7,1,금
2022-07-01,4호선,충무로,28195,28952,57147,-757,7,1,금
2022-07-01,4호선,명동,21450,21589,43039,-139,7,1,금
2022-07-01,4호선,회현(남대문시장),25815,24670,50485,1145,7,1,금
2022-07-01,4호선,서울역,12690,19753,32443,-7063,7,1,금
2022-07-01,4호선,숙대입구(갈월),14230,13483,27713,747,7,1,금
2022-07-01,4호선,삼각지,5940,7602,13542,-1662,7,1,금
2022-07-01,4호선,신용산,18432,18676,37108,-244,7,1,금
2022-07-01,4호선,이촌(국립중앙박물관),10098,11452,21550,-1354,7,1,금
2022-07-01,4호선,동작(현충원),1824,2096,3920,-272,7,1,금
2022-07-01,4호선,총신대입구(이수),20898,23438,44336,-2540,7,1,금
2022-07-01,4호선,사당,30368,25400,55768,4968,7,1,금
2022-07-01,4호선,남태령,1480,2395,3875,-915,7,1,금
2022-07-01,5호선,방화,7668,7157,14825,511,7,1,금
2022-07-01,5호선,개화산,6301,5851,12152,450,7,1,금
2022-07-01,5호선,김포공항,9452,8705,18157,747,7,1,금
2022-07-01,5호선,송정,7217,6596,13813,621,7,1,금
2022-07-01,5호선,마곡,11524,11610,23134,-86,7,1,금
2022-07-01,5호선,발산,22554,23767,46321,-1213,7,1,금
2022-07-01,5호선,우장산,16195,15610,31805,585,7,1,금
2022-07-01,5호선,화곡,31406,28368,59774,3038,7,1,금
2022-07-01,1호선,서울역,51298,54304,105602,-3006,7,1,금
2022-07-01,5호선,까치산,31462,29359,60821,2103,7,1,금
2022-07-01,5호선,신정(은행정),15262,12092,27354,3170,7,1,금
2022-07-01,5호선,목동,18502,19281,37783,-779,7,1,금
2022-07-01,5호선,오목교(목동운동장앞),23773,25550,49323,-1777,7,1,금
2022-07-01,5호선,양평,8144,7857,16001,287,7,1,금
2022-07-01,5호선,영등포구청,4309,4476,8785,-167,7,1,금
2022-07-01,5호선,영등포시장,11279,11390,22669,-111,7,1,금
2022-07-01,5호선,신길,4623,4824,9447,-201,7,1,금
2022-07-01,5호선,여의도,30670,33670,64340,-3000,7,1,금
2022-07-01,5호선,여의나루,12894,14103,26997,-1209,7,1,금
2022-07-01,5호선,마포,15829,16201,32030,-372,7,1,금
2022-07-01,5호선,공덕,15700,16657,32357,-957,7,1,금
2022-07-01,5호선,애오개,7241,7145,14386,96,7,1,금
2022-07-01,5호선,충정로(경기대입구),4701,4669,9370,32,7,1,금
2022-07-01,5호선,서대문,20799,20816,41615,-17,7,1,금
2022-07-01,5호선,광화문(세종문화회관),33430,36177,69607,-2747,7,1,금
2022-07-01,5호선,종로3가,14379,14831,29210,-452,7,1,금
2022-07-01,5호선,을지로4가,6624,7048,13672,-424,7,1,금
2022-07-01,5호선,동대문역사문화공원(DDP),3048,3751,6799,-703,7,1,금
2022-07-01,5호선,청구,4225,3916,8141,309,7,1,금
2022-07-01,5호선,신금호,7203,7319,14522,-116,7,1,금
2022-07-01,5호선,행당,9008,7657,16665,1351,7,1,금
2022-07-01,5호선,왕십리(성동구청),5121,6275,11396,-1154,7,1,금
2022-07-01,5호선,마장,6026,5456,11482,570,7,1,금
2022-07-01,5호선,답십리,17354,15433,32787,1921,7,1,금
2022-07-01,5호선,장한평,20705,20118,40823,587,7,1,금
2022-07-01,5호선,군자(능동),12118,13195,25313,-1077,7,1,금
2022-07-01,5호선,아차산(어린이대공원후문),15929,14874,30803,1055,7,1,금
2022-07-01,5호선,광나루(장신대),14570,13074,27644,1496,7,1,금
2022-07-01,5호선,천호(풍납토성),20671,20723,41394,-52,7,1,금
2022-07-01,5호선,강동,20244,18607,38851,1637,7,1,금
2022-07-01,5호선,길동,8780,9124,17904,-344,7,1,금
2022-07-01,5호선,굽은다리(강동구민회관앞),10595,9868,20463,727,7,1,금
2022-07-01,5호선,명일,9449,9779,19228,-330,7,1,금
2022-07-01,5호선,고덕,10896,10495,21391,401,7,1,금
2022-07-01,5호선,상일동,16588,15697,32285,891,7,1,금
2022-07-01,5호선,둔촌동,8847,8921,17768,-74,7,1,금
2022-07-01,5호선,올림픽공원(한국체대),4837,4178,9015,659,7,1,금
2022-07-01,5호선,방이,7519,7798,15317,-279,7,1,금
2022-07-01,5호선,오금,4099,4165,8264,-66,7,1,금
2022-07-01,5호선,개롱,7268,7353,14621,-85,7,1,금
2022-07-01,5호선,거여,11238,10647,21885,591,7,1,금
2022-07-01,5호선,마천,8001,7413,15414,588,7,1,금
2022-07-01,5호선,강일,4852,4600,9452,252,7,1,금
2022-07-01,5호선,미사,16953,17306,34259,-353,7,1,금
2022-07-01,5호선,하남풍산,4274,4561,8835,-287,7,1,금
2022-07-01,5호선,하남시청(덕풍·신장),7484,7184,14668,300,7,1,금
2022-07-01,5호선,하남검단산,6165,5688,11853,477,7,1,금
2022-07-01,6호선,응암,19043,18702,37745,341,7,1,금
2022-07-01,2호선,동대문역사문화공원(DDP),14014,16570,30584,-2556,7,1,금
2022-07-01,6호선,역촌,4125,4673,8798,-548,7,1,금
2022-07-01,6호선,불광,4982,4901,9883,81,7,1,금
2022-07-01,6호선,독바위,3042,2992,6034,50,7,1,금
2022-07-01,6호선,구산,8584,6202,14786,2382,7,1,금
2022-07-01,6호선,새절(신사),13859,12331,26190,1528,7,1,금
2022-07-01,6호선,증산(명지대앞),10781,10382,21163,399,7,1,금
2022-07-01,6호선,디지털미디어시티,15154,16719,31873,-1565,7,1,금
2022-07-01,6호선,월드컵경기장(성산),4861,5148,10009,-287,7,1,금
2022-07-01,6호선,마포구청,15596,13800,29396,1796,7,1,금
2022-07-01,6호선,망원,15472,16616,32088,-1144,7,1,금
2022-07-01,6호선,합정,15245,15235,30480,10,7,1,금
2022-07-01,6호선,상수,9962,12185,22147,-2223,7,1,금
2022-07-01,6호선,광흥창(서강),10396,9724,20120,672,7,1,금
2022-07-01,6호선,대흥(서강대앞),9548,9400,18948,148,7,1,금
2022-07-01,6호선,공덕,20350,19657,40007,693,7,1,금
2022-07-01,6호선,효창공원앞,7856,6964,14820,892,7,1,금
2022-07-01,6호선,삼각지,8454,7060,15514,1394,7,1,금
2022-07-01,6호선,녹사평(용산구청),5700,6141,11841,-441,7,1,금
2022-07-01,6호선,이태원,13222,18188,31410,-4966,7,1,금
2022-07-01,6호선,한강진,9120,11069,20189,-1949,7,1,금
2022-07-01,6호선,버티고개,2315,2307,4622,8,7,1,금
2022-07-01,6호선,약수,4031,4235,8266,-204,7,1,금
2022-07-01,6호선,청구,4009,4048,8057,-39,7,1,금
2022-07-01,6호선,신당,9043,8641,17684,402,7,1,금
2022-07-01,6호선,동묘앞,9015,8709,17724,306,7,1,금
2022-07-01,6호선,창신,3950,3135,7085,815,7,1,금
2022-07-01,6호선,보문,8931,7760,16691,1171,7,1,금
2022-07-01,6호선,안암(고대병원앞),11825,11405,23230,420,7,1,금
2022-07-01,6호선,고려대(종암),9219,8418,17637,801,7,1,금
2022-07-01,6호선,월곡(동덕여대),12828,12416,25244,412,7,1,금
2022-07-01,6호선,상월곡(한국과학기술연구원),6853,5964,12817,889,7,1,금
2022-07-01,6호선,돌곶이,10047,8985,19032,1062,7,1,금
2022-07-01,6호선,석계,13189,13580,26769,-391,7,1,금
2022-07-01,6호선,태릉입구,6072,6501,12573,-429,7,1,금
2022-07-01,6호선,화랑대(서울여대입구),12538,9507,22045,3031,7,1,금
2022-07-01,6호선,봉화산(서울의료원),9792,9007,18799,785,7,1,금
2022-07-01,6호선,신내,2,0,2,2,7,1,금
2022-07-01,7호선,장암,2469,979,3448,1490,7,1,금
2022-07-01,7호선,도봉산,9951,11058,21009,-1107,7,1,금
2022-07-01,7호선,수락산,13861,13488,27349,373,7,1,금
2022-07-01,7호선,마들,14698,13544,28242,1154,7,1,금
2022-07-01,7호선,노원,23033,24544,47577,-1511,7,1,금
2022-07-01,7호선,중계,16286,14092,30378,2194,7,1,금
2022-07-01,7호선,하계,19529,17788,37317,1741,7,1,금
2022-07-01,7호선,공릉(서울과학기술대),13175,12728,25903,447,7,1,금
2022-07-01,7호선,태릉입구,9326,8579,17905,747,7,1,금
2022-07-01,7호선,먹골,11269,10824,22093,445,7,1,금
2022-07-01,7호선,중화,11795,11299,23094,496,7,1,금
2022-07-01,7호선,상봉(시외버스터미널),18610,17832,36442,778,7,1,금
2022-07-01,7호선,면목,16343,15626,31969,717,7,1,금
2022-07-01,7호선,사가정,17333,17068,34401,265,7,1,금
2022-07-01,7호선,용마산(용마폭포공원),6558,6130,12688,428,7,1,금
2022-07-01,7호선,중곡,11944,10910,22854,1034,7,1,금
2022-07-01,7호선,군자(능동),16715,12918,29633,3797,7,1,금
2022-07-01,7호선,어린이대공원(세종대),13908,13637,27545,271,7,1,금
2022-07-01,7호선,건대입구,14133,15030,29163,-897,7,1,금
2022-07-01,7호선,뚝섬유원지,10173,9350,19523,823,7,1,금
2022-07-01,7호선,청담,21038,23975,45013,-2937,7,1,금
2022-07-01,7호선,강남구청,17714,19976,37690,-2262,7,1,금
2022-07-01,7호선,학동,24956,26541,51497,-1585,7,1,금
2022-07-01,7호선,논현,20705,22179,42884,-1474,7,1,금
2022-07-01,7호선,반포,6752,6406,13158,346,7,1,금
2022-07-01,7호선,고속터미널,19015,15797,34812,3218,7,1,금
2022-07-01,7호선,내방,15681,15986,31667,-305,7,1,금
2022-07-01,7호선,이수,19050,17574,36624,1476,7,1,금
2022-07-01,7호선,남성,12215,10874,23089,1341,7,1,금
2022-07-01,7호선,숭실대입구(살피재),13111,13072,26183,39,7,1,금
2022-07-01,7호선,상도,12227,11194,23421,1033,7,1,금
2022-07-01,7호선,장승배기,10056,9609,19665,447,7,1,금
2022-07-01,7호선,신대방삼거리,16645,15538,32183,1107,7,1,금
2022-07-01,7호선,보라매,8701,8525,17226,176,7,1,금
2022-07-01,7호선,신풍,12602,11991,24593,611,7,1,금
2022-07-01,7호선,대림(구로구청),8568,8702,17270,-134,7,1,금
2022-07-01,7호선,남구로,16364,17414,33778,-1050,7,1,금
2022-07-01,7호선,가산디지털단지,47737,47653,95390,84,7,1,금
2022-07-01,7호선,철산,23397,24100,47497,-703,7,1,금
2022-07-01,7호선,광명사거리,23705,23211,46916,494,7,1,금
2022-07-01,7호선,천왕,12605,11640,24245,965,7,1,금
2022-07-01,7호선,온수(성공회대입구),10842,10006,20848,836,7,1,금
2022-07-01,7호선,삼산체육관,1,0,1,1,7,1,금
2022-07-01,8호선,암사,20436,17625,38061,2811,7,1,금
2022-07-01,8호선,천호(풍납토성),16350,19359,35709,-3009,7,1,금
2022-07-01,8호선,강동구청,11163,11173,22336,-10,7,1,금
2022-07-01,8호선,몽촌토성(평화의문),6953,7163,14116,-210,7,1,금
2022-07-01,8호선,잠실(송파구청),16813,20177,36990,-3364,7,1,금
2022-07-01,8호선,석촌,8419,9783,18202,-1364,7,1,금
2022-07-01,8호선,송파,9759,9365,19124,394,7,1,금
2022-07-01,8호선,가락시장,8283,9494,17777,-1211,7,1,금
2022-07-01,8호선,문정,22784,23981,46765,-1197,7,1,금
2022-07-01,8호선,장지,19184,17963,37147,1221,7,1,금
2022-07-01,8호선,복정,10190,8551,18741,1639,7,1,금
2022-07-01,8호선,산성,5793,5649,11442,144,7,1,금
2022-07-01,8호선,남한산성입구(성남법원.검찰청),14804,12923,27727,1881,7,1,금
2022-07-01,8호선,단대오거리,11451,10920,22371,531,7,1,금
2022-07-01,8호선,신흥,4831,5166,9997,-335,7,1,금
2022-07-01,8호선,수진,5925,5383,11308,542,7,1,금
2022-07-01,8호선,모란,4813,4008,8821,805,7,1,금
2022-07-01,8호선,남위례,6080,6211,12291,-131,7,1,금
2022-07-01,9호선,개화,2889,1927,4816,962,7,1,금
2022-07-01,9호선,김포공항,9955,14381,24336,-4426,7,1,금
2022-07-01,9호선,공항시장,3311,3478,6789,-167,7,1,금
2022-07-01,9호선,신방화,7655,7176,14831,479,7,1,금
2022-07-01,9호선,마곡나루(서울식물원),13939,13929,27868,10,7,1,금
2022-07-01,9호선,양천향교,10715,10544,21259,171,7,1,금
2022-07-01,9호선,가양,23604,22386,45990,1218,7,1,금
2022-07-01,9호선,증미,8226,7925,16151,301,7,1,금
2022-07-01,9호선,등촌,12871,11935,24806,936,7,1,금
2022-07-01,9호선,염창,19493,18222,37715,1271,7,1,금
2022-07-01,9호선,신목동,4909,4097,9006,812,7,1,금
2022-07-01,9호선,선유도,9646,8984,18630,662,7,1,금
2022-07-01,9호선,당산,21003,20992,41995,11,7,1,금
2022-07-01,9호선,국회의사당,18448,18994,37442,-546,7,1,금
2022-07-01,9호선,여의도,32388,30642,63030,1746,7,1,금
2022-07-01,9호선,샛강,6802,6905,13707,-103,7,1,금
2022-07-01,9호선,노량진,27754,27044,54798,710,7,1,금
2022-07-01,9호선,노들,5206,4190,9396,1016,7,1,금
2022-07-01,9호선,흑석(중앙대입구),9232,9456,18688,-224,7,1,금
2022-07-01,9호선,동작(현충원),2424,1884,4308,540,7,1,금
2022-07-01,9호선,구반포,1464,1391,2855,73,7,1,금
2022-07-01,9호선,신반포,4420,4183,8603,237,7,1,금
2022-07-01,9호선,고속터미널,16013,21887,37900,-5874,7,1,금
2022-07-01,9호선,사평,4629,4321,8950,308,7,1,금
2022-07-01,9호선,신논현,36595,37103,73698,-508,7,1,금
2022-07-01,9호선2~3단계,언주,11821,11921,23742,-100,7,1,금
2022-07-01,9호선2~3단계,선정릉,10985,12088,23073,-1103,7,1,금
2022-07-01,9호선2~3단계,삼성중앙,8350,8543,16893,-193,7,1,금
2022-07-01,9호선2~3단계,봉은사,23546,24818,48364,-1272,7,1,금
2022-07-01,9호선2~3단계,종합운동장,4817,5050,9867,-233,7,1,금
2022-07-01,9호선2~3단계,삼전,7805,7181,14986,624,7,1,금
2022-07-01,9호선2~3단계,석촌고분,7100,6653,13753,447,7,1,금
2022-07-01,중앙선,국수,844,876,1720,-32,7,1,금
2022-07-01,중앙선,신원,214,211,425,3,7,1,금
2022-07-01,중앙선,양수,2256,2313,4569,-57,7,1,금
2022-07-01,중앙선,운길산,867,833,1700,34,7,1,금
2022-07-01,중앙선,팔당,1024,1064,2088,-40,7,1,금
2022-07-01,중앙선,도심,2829,2131,4960,698,7,1,금
2022-07-01,중앙선,덕소,6147,6122,12269,25,7,1,금
2022-07-01,중앙선,양정,726,633,1359,93,7,1,금
2022-07-01,중앙선,도농,12242,10986,23228,1256,7,1,금
2022-07-01,중앙선,구리,14731,14885,29616,-154,7,1,금
2022-07-01,중앙선,양원,3485,3268,6753,217,7,1,금
2022-07-01,중앙선,망우,8760,8492,17252,268,7,1,금
2022-07-01,중앙선,상봉(시외버스터미널),6497,6369,12866,128,7,1,금
2022-07-01,중앙선,중랑,6235,5669,11904,566,7,1,금
2022-07-01,중앙선,회기,27607,25956,53563,1651,7,1,금
2022-07-01,장항선,신창(순천향대),1664,1368,3032,296,7,1,금
2022-07-01,장항선,온양온천,4116,4216,8332,-100,7,1,금
2022-07-01,장항선,배방,1306,1182,2488,124,7,1,금
2022-07-01,장항선,탕정,1016,892,1908,124,7,1,금
2022-07-01,장항선,아산,3418,3892,7310,-474,7,1,금
2022-07-01,장항선,쌍용(나사렛대),2276,2040,4316,236,7,1,금
