날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-06-01,경부선,군포,3980,3780,7760,200,6,1,수
2022-06-01,경부선,금정,16711,16880,33591,-169,6,1,수
2022-06-01,경부선,명학,4507,4417,8924,90,6,1,수
2022-06-01,경부선,안양,17041,16729,33770,312,6,1,수
2022-06-01,경부선,관악,5661,5398,11059,263,6,1,수
2022-06-01,경부선,석수,6329,5943,12272,386,6,1,수
2022-06-01,경부선,금천구청,7913,7748,15661,165,6,1,수
2022-06-01,경부선,가산디지털단지,5746,7539,13285,-1793,6,1,수
2022-06-01,경부선,구로,12103,12349,24452,-246,6,1,수
2022-06-01,경부선,신길,5494,4781,10275,713,6,1,수
2022-06-01,경부선,신도림,2784,2942,5726,-158,6,1,수
2022-06-01,경부선,영등포,35446,36285,71731,-839,6,1,수
2022-06-01,경부선,대방,6365,6847,13212,-482,6,1,수
2022-06-01,경부선,노량진,7457,6858,14315,599,6,1,수
2022-06-01,경부선,용산,31411,31652,63063,-241,6,1,수
2022-06-01,경부선,남영,5224,5515,10739,-291,6,1,수
2022-06-01,경부선,서울역,5160,1354,6514,3806,6,1,수
2022-06-01,경강선,여주,2486,2407,4893,79,6,1,수
2022-06-01,경강선,세종대왕릉,328,357,685,-29,6,1,수
2022-06-01,경강선,부발,1641,1838,3479,-197,6,1,수
2022-06-01,경강선,이천,2374,2490,4864,-116,6,1,수
2022-06-01,경강선,신둔도예촌,1058,1066,2124,-8,6,1,수
2022-06-01,경강선,곤지암,1694,1837,3531,-143,6,1,수
2022-06-01,경강선,초월,2126,1981,4107,145,6,1,수
2022-06-01,경강선,경기광주,4922,4708,9630,214,6,1,수
2022-06-01,경강선,삼동,1354,1326,2680,28,6,1,수
2022-06-01,경강선,이매,771,522,1293,249,6,1,수
2022-06-01,경강선,판교,3231,3159,6390,72,6,1,수
2022-06-01,9호선2~3단계,중앙보훈병원,4277,4049,8326,228,6,1,수
2022-06-01,9호선2~3단계,둔촌오륜,585,585,1170,0,6,1,수
2022-06-01,9호선2~3단계,올림픽공원(한국체대),5153,5379,10532,-226,6,1,수
2022-06-01,9호선2~3단계,한성백제,1789,1558,3347,231,6,1,수
2022-06-01,9호선2~3단계,송파나루,3531,3958,7489,-427,6,1,수
2022-06-01,9호선2~3단계,석촌,6154,5071,11225,1083,6,1,수
2022-06-01,9호선2~3단계,석촌고분,3907,3837,7744,70,6,1,수
2022-06-01,9호선2~3단계,삼전,4434,4213,8647,221,6,1,수
2022-06-01,9호선2~3단계,종합운동장,2975,2761,5736,214,6,1,수
2022-06-01,9호선2~3단계,봉은사,11648,12497,24145,-849,6,1,수
2022-06-01,9호선2~3단계,삼성중앙,2645,2609,5254,36,6,1,수
2022-06-01,9호선2~3단계,선정릉,3769,4197,7966,-428,6,1,수
2022-06-01,9호선2~3단계,언주,4356,4329,8685,27,6,1,수
2022-06-01,9호선,신논현,19170,18393,37563,777,6,1,수
2022-06-01,9호선,사평,2329,2187,4516,142,6,1,수
2022-06-01,9호선,고속터미널,12284,16345,28629,-4061,6,1,수
2022-06-01,9호선,신반포,2599,2638,5237,-39,6,1,수
2022-06-01,9호선,구반포,593,628,1221,-35,6,1,수
2022-06-01,9호선,동작(현충원),2173,1993,4166,180,6,1,수
2022-06-01,9호선,흑석(중앙대입구),5484,5240,10724,244,6,1,수
2022-06-01,9호선,노들,3181,2763,5944,418,6,1,수
2022-06-01,9호선,노량진,19061,19249,38310,-188,6,1,수
2022-06-01,9호선,샛강,3073,2577,5650,496,6,1,수
2022-06-01,9호선,여의도,10860,10481,21341,379,6,1,수
2022-06-01,9호선,국회의사당,3699,3755,7454,-56,6,1,수
2022-06-01,9호선,당산,11066,10238,21304,828,6,1,수
2022-06-01,9호선,선유도,3873,3781,7654,92,6,1,수
2022-06-01,9호선,신목동,2225,2031,4256,194,6,1,수
2022-06-01,9호선,염창,10512,9939,20451,573,6,1,수
2022-06-01,9호선,등촌,6356,6250,12606,106,6,1,수
2022-06-01,9호선,증미,3560,3428,6988,132,6,1,수
2022-06-01,9호선,가양,11922,11423,23345,499,6,1,수
2022-06-01,9호선,양천향교,5361,5332,10693,29,6,1,수
2022-06-01,9호선,마곡나루(서울식물원),6981,7109,14090,-128,6,1,수
2022-06-01,9호선,신방화,4268,4038,8306,230,6,1,수
2022-06-01,9호선,공항시장,2085,2247,4332,-162,6,1,수
2022-06-01,9호선,김포공항,7648,10936,18584,-3288,6,1,수
2022-06-01,9호선,개화,1342,1125,2467,217,6,1,수
2022-06-01,8호선,남위례,3059,3196,6255,-137,6,1,수
2022-06-01,8호선,모란,3602,3057,6659,545,6,1,수
2022-06-01,8호선,수진,4011,3650,7661,361,6,1,수
2022-06-01,8호선,신흥,3392,3571,6963,-179,6,1,수
2022-06-01,8호선,단대오거리,7075,6781,13856,294,6,1,수
2022-06-01,8호선,남한산성입구(성남법원.검찰청),8643,8005,16648,638,6,1,수
2022-06-01,8호선,산성,4097,4156,8253,-59,6,1,수
2022-06-01,8호선,복정,5308,4664,9972,644,6,1,수
2022-06-01,8호선,장지,11577,11372,22949,205,6,1,수
2022-06-01,8호선,문정,6382,6462,12844,-80,6,1,수
2022-06-01,8호선,가락시장,4614,5090,9704,-476,6,1,수
2022-06-01,8호선,송파,5177,5034,10211,143,6,1,수
2022-06-01,8호선,석촌,5226,6486,11712,-1260,6,1,수
2022-06-01,8호선,잠실(송파구청),11722,13646,25368,-1924,6,1,수
2022-06-01,8호선,몽촌토성(평화의문),4171,4152,8323,19,6,1,수
2022-06-01,8호선,강동구청,5481,5588,11069,-107,6,1,수
2022-06-01,8호선,천호(풍납토성),10183,11921,22104,-1738,6,1,수
2022-06-01,8호선,암사,11153,10193,21346,960,6,1,수
2022-06-01,7호선,온수(성공회대입구),5026,5116,10142,-90,6,1,수
2022-06-01,7호선,천왕,6401,6179,12580,222,6,1,수
2022-06-01,7호선,광명사거리,15166,15136,30302,30,6,1,수
2022-06-01,7호선,철산,13156,13259,26415,-103,6,1,수
2022-06-01,7호선,가산디지털단지,13626,12630,26256,996,6,1,수
2022-06-01,7호선,남구로,7422,7494,14916,-72,6,1,수
2022-06-01,7호선,대림(구로구청),6794,6780,13574,14,6,1,수
2022-06-01,7호선,신풍,7388,6960,14348,428,6,1,수
2022-06-01,7호선,보라매,4537,4547,9084,-10,6,1,수
2022-06-01,7호선,신대방삼거리,9302,8981,18283,321,6,1,수
2022-06-01,7호선,장승배기,5783,5559,11342,224,6,1,수
2022-06-01,7호선,상도,6928,6536,13464,392,6,1,수
2022-06-01,7호선,숭실대입구(살피재),7895,7874,15769,21,6,1,수
2022-06-01,7호선,남성,7135,6759,13894,376,6,1,수
2022-06-01,7호선,이수,10886,10000,20886,886,6,1,수
2022-06-01,7호선,내방,6973,7063,14036,-90,6,1,수
2022-06-01,7호선,고속터미널,10419,8386,18805,2033,6,1,수
2022-06-01,7호선,반포,4058,3975,8033,83,6,1,수
2022-06-01,7호선,논현,8341,8785,17126,-444,6,1,수
2022-06-01,7호선,학동,7455,7627,15082,-172,6,1,수
2022-06-01,7호선,강남구청,7182,7901,15083,-719,6,1,수
2022-06-01,7호선,청담,8371,9062,17433,-691,6,1,수
2022-06-01,7호선,뚝섬유원지,12407,11607,24014,800,6,1,수
2022-06-01,7호선,건대입구,10331,10528,20859,-197,6,1,수
2022-06-01,7호선,어린이대공원(세종대),10700,10929,21629,-229,6,1,수
2022-06-01,7호선,군자(능동),10021,7836,17857,2185,6,1,수
2022-06-01,7호선,중곡,6332,6061,12393,271,6,1,수
2022-06-01,7호선,용마산(용마폭포공원),4108,4276,8384,-168,6,1,수
2022-06-01,7호선,사가정,10832,10348,21180,484,6,1,수
2022-06-01,7호선,면목,9773,9356,19129,417,6,1,수
2022-06-01,7호선,상봉(시외버스터미널),11848,11143,22991,705,6,1,수
2022-06-01,7호선,중화,6944,6824,13768,120,6,1,수
2022-06-01,7호선,먹골,7138,6796,13934,342,6,1,수
2022-06-01,7호선,태릉입구,6681,6530,13211,151,6,1,수
2022-06-01,7호선,공릉(서울과학기술대),7819,7850,15669,-31,6,1,수
2022-06-01,7호선,하계,11074,10483,21557,591,6,1,수
2022-06-01,7호선,중계,8341,7578,15919,763,6,1,수
2022-06-01,7호선,노원,14395,15136,29531,-741,6,1,수
2022-06-01,7호선,마들,8076,7618,15694,458,6,1,수
2022-06-01,7호선,수락산,9616,9394,19010,222,6,1,수
2022-06-01,7호선,도봉산,6250,8574,14824,-2324,6,1,수
2022-06-01,7호선,장암,1566,1132,2698,434,6,1,수
2022-06-01,6호선,봉화산(서울의료원),4822,4650,9472,172,6,1,수
2022-06-01,6호선,화랑대(서울여대입구),6433,5327,11760,1106,6,1,수
2022-06-01,6호선,태릉입구,4145,4757,8902,-612,6,1,수
2022-06-01,6호선,석계,8003,8048,16051,-45,6,1,수
2022-06-01,6호선,돌곶이,5813,5458,11271,355,6,1,수
2022-06-01,6호선,상월곡(한국과학기술연구원),4010,3477,7487,533,6,1,수
2022-06-01,6호선,월곡(동덕여대),7030,6865,13895,165,6,1,수
2022-06-01,6호선,고려대(종암),4715,4715,9430,0,6,1,수
2022-06-01,분당선,보정,1503,1405,2908,98,6,1,수
2022-06-01,6호선,안암(고대병원앞),6093,6142,12235,-49,6,1,수
2022-06-01,6호선,보문,4692,4268,8960,424,6,1,수
2022-06-01,6호선,창신,2041,1786,3827,255,6,1,수
2022-06-01,6호선,동묘앞,6704,6239,12943,465,6,1,수
2022-06-01,6호선,신당,6726,6588,13314,138,6,1,수
2022-06-01,6호선,청구,2366,2442,4808,-76,6,1,수
2022-06-01,6호선,약수,2227,2282,4509,-55,6,1,수
2022-06-01,6호선,버티고개,1251,1425,2676,-174,6,1,수
2022-06-01,6호선,한강진,7272,8575,15847,-1303,6,1,수
2022-06-01,6호선,이태원,11994,10725,22719,1269,6,1,수
2022-06-01,6호선,녹사평(용산구청),4622,4627,9249,-5,6,1,수
2022-06-01,6호선,삼각지,5649,4589,10238,1060,6,1,수
2022-06-01,6호선,효창공원앞,4504,3863,8367,641,6,1,수
2022-06-01,6호선,공덕,8648,8018,16666,630,6,1,수
2022-06-01,6호선,대흥(서강대앞),4757,4738,9495,19,6,1,수
2022-06-01,6호선,광흥창(서강),4809,4594,9403,215,6,1,수
2022-06-01,6호선,상수,7248,8101,15349,-853,6,1,수
2022-06-01,6호선,합정,11212,10160,21372,1052,6,1,수
2022-06-01,6호선,망원,11713,12742,24455,-1029,6,1,수
2022-06-01,6호선,마포구청,8317,7336,15653,981,6,1,수
2022-06-01,6호선,월드컵경기장(성산),6071,6195,12266,-124,6,1,수
2022-06-01,6호선,디지털미디어시티,6636,7131,13767,-495,6,1,수
2022-06-01,6호선,증산(명지대앞),6980,6857,13837,123,6,1,수
2022-06-01,6호선,새절(신사),8081,7821,15902,260,6,1,수
2022-06-01,6호선,구산,4895,3725,8620,1170,6,1,수
2022-06-01,6호선,연신내,2,0,2,2,6,1,수
2022-06-01,6호선,독바위,1811,2167,3978,-356,6,1,수
2022-06-01,6호선,불광,3988,3587,7575,401,6,1,수
2022-06-01,6호선,역촌,2331,2742,5073,-411,6,1,수
2022-06-01,6호선,응암,11595,11556,23151,39,6,1,수
2022-06-01,5호선,하남검단산,5734,5610,11344,124,6,1,수
2022-06-01,5호선,하남시청(덕풍·신장),5205,4985,10190,220,6,1,수
2022-06-01,5호선,하남풍산,2606,2628,5234,-22,6,1,수
2022-06-01,5호선,미사,11219,11329,22548,-110,6,1,수
2022-06-01,5호선,강일,3000,2805,5805,195,6,1,수
2022-06-01,5호선,마천,4400,4594,8994,-194,6,1,수
2022-06-01,5호선,거여,5730,5540,11270,190,6,1,수
2022-06-01,5호선,개롱,3689,3911,7600,-222,6,1,수
2022-06-01,5호선,오금,1944,1890,3834,54,6,1,수
2022-06-01,5호선,방이,4457,4383,8840,74,6,1,수
2022-06-01,5호선,올림픽공원(한국체대),3350,3061,6411,289,6,1,수
2022-06-01,5호선,둔촌동,5131,5254,10385,-123,6,1,수
2022-06-01,5호선,상일동,8883,8318,17201,565,6,1,수
2022-06-01,5호선,고덕,5684,5689,11373,-5,6,1,수
2022-06-01,5호선,명일,5871,5856,11727,15,6,1,수
2022-06-01,5호선,굽은다리(강동구민회관앞),6936,6706,13642,230,6,1,수
2022-06-01,5호선,길동,5366,5451,10817,-85,6,1,수
2022-06-01,5호선,강동,11086,10511,21597,575,6,1,수
2022-06-01,5호선,천호(풍납토성),15319,14452,29771,867,6,1,수
2022-06-01,5호선,광나루(장신대),10066,9650,19716,416,6,1,수
2022-06-01,5호선,아차산(어린이대공원후문),12711,12383,25094,328,6,1,수
2022-06-01,5호선,군자(능동),7875,8559,16434,-684,6,1,수
2022-06-01,5호선,장한평,10140,10139,20279,1,6,1,수
2022-06-01,5호선,답십리,9486,8697,18183,789,6,1,수
2022-06-01,5호선,마장,3612,3331,6943,281,6,1,수
2022-06-01,5호선,왕십리(성동구청),3167,3976,7143,-809,6,1,수
2022-06-01,5호선,행당,4936,4322,9258,614,6,1,수
2022-06-01,5호선,신금호,3890,4107,7997,-217,6,1,수
2022-06-01,5호선,청구,2523,2210,4733,313,6,1,수
2022-06-01,5호선,동대문역사문화공원(DDP),983,1189,2172,-206,6,1,수
2022-06-01,5호선,을지로4가,3497,3678,7175,-181,6,1,수
2022-06-01,5호선,종로3가,12524,11081,23605,1443,6,1,수
2022-06-01,5호선,광화문(세종문화회관),14529,15074,29603,-545,6,1,수
2022-06-01,5호선,서대문,6143,6179,12322,-36,6,1,수
2022-06-01,5호선,충정로(경기대입구),1721,1695,3416,26,6,1,수
2022-06-01,5호선,애오개,3209,3143,6352,66,6,1,수
2022-06-01,5호선,공덕,6014,5905,11919,109,6,1,수
2022-06-01,5호선,마포,6585,6541,13126,44,6,1,수
2022-06-01,5호선,여의나루,16452,17154,33606,-702,6,1,수
2022-06-01,5호선,여의도,9435,10362,19797,-927,6,1,수
2022-06-01,5호선,신길,2268,2385,4653,-117,6,1,수
2022-06-01,5호선,영등포시장,6351,6490,12841,-139,6,1,수
2022-06-01,5호선,영등포구청,1721,1736,3457,-15,6,1,수
2022-06-01,5호선,양평,3272,3106,6378,166,6,1,수
2022-06-01,5호선,오목교(목동운동장앞),13716,14609,28325,-893,6,1,수
2022-06-01,5호선,목동,9938,10236,20174,-298,6,1,수
2022-06-01,5호선,신정(은행정),8237,7280,15517,957,6,1,수
2022-06-01,5호선,까치산,19234,18439,37673,795,6,1,수
2022-06-01,5호선,화곡,18313,17051,35364,1262,6,1,수
2022-06-01,5호선,우장산,8822,8812,17634,10,6,1,수
2022-06-01,5호선,발산,11516,12260,23776,-744,6,1,수
2022-06-01,5호선,마곡,4916,5102,10018,-186,6,1,수
2022-06-01,5호선,송정,4493,4258,8751,235,6,1,수
2022-06-01,5호선,김포공항,7972,7848,15820,124,6,1,수
2022-06-01,5호선,개화산,3629,3557,7186,72,6,1,수
2022-06-01,4호선,남태령,851,668,1519,183,6,1,수
2022-06-01,4호선,사당,17718,15944,33662,1774,6,1,수
2022-06-01,4호선,총신대입구(이수),12830,13692,26522,-862,6,1,수
2022-06-01,4호선,동작(현충원),1698,1907,3605,-209,6,1,수
2022-06-01,4호선,이촌(국립중앙박물관),8069,8642,16711,-573,6,1,수
2022-06-01,4호선,신용산,10086,10752,20838,-666,6,1,수
2022-06-01,4호선,삼각지,3532,4690,8222,-1158,6,1,수
2022-06-01,4호선,숙대입구(갈월),8234,7749,15983,485,6,1,수
2022-06-01,4호선,서울역,4832,10015,14847,-5183,6,1,수
2022-06-01,4호선,회현(남대문시장),20199,21023,41222,-824,6,1,수
2022-06-01,4호선,명동,13618,14628,28246,-1010,6,1,수
2022-06-01,4호선,충무로,12044,13208,25252,-1164,6,1,수
2022-06-01,4호선,동대문역사문화공원(DDP),11827,10836,22663,991,6,1,수
2022-06-01,4호선,동대문,18734,19393,38127,-659,6,1,수
2022-06-01,4호선,혜화,24938,26028,50966,-1090,6,1,수
2022-06-01,4호선,한성대입구(삼선교),10015,9644,19659,371,6,1,수
2022-06-01,4호선,성신여대입구(돈암),16094,15165,31259,929,6,1,수
2022-06-01,4호선,길음,13514,12946,26460,568,6,1,수
2022-06-01,4호선,미아사거리,20091,18961,39052,1130,6,1,수
2022-06-01,4호선,미아(서울사이버대학),10169,9442,19611,727,6,1,수
2022-06-01,4호선,수유(강북구청),24262,23721,47983,541,6,1,수
2022-06-01,4호선,쌍문,19439,17688,37127,1751,6,1,수
