날짜,노선,역,승차승객,하차승객,총 승객,승차-하차,월,일,요일
2022-04-07,공항철도 1호선,검암,6538,6605,13143,-67,4,7,목
2022-04-07,공항철도 1호선,계양,10525,9967,20492,558,4,7,목
2022-04-07,공항철도 1호선,김포공항,11088,6533,17621,4555,4,7,목
2022-04-07,공항철도 1호선,마곡나루(서울식물원),8787,8561,17348,226,4,7,목
2022-04-07,공항철도 1호선,디지털미디어시티,13686,12593,26279,1093,4,7,목
2022-04-07,공항철도 1호선,홍대입구,8899,8937,17836,-38,4,7,목
2022-04-07,공항철도 1호선,공덕,2207,2960,5167,-753,4,7,목
2022-04-07,공항철도 1호선,서울역,7411,6949,14360,462,4,7,목
2022-04-07,경춘선,춘천,1622,1280,2902,342,4,7,목
2022-04-07,경춘선,남춘천,3214,2954,6168,260,4,7,목
2022-04-07,경춘선,김유정,273,341,614,-68,4,7,목
2022-04-07,경춘선,강촌,407,415,822,-8,4,7,목
2022-04-07,경춘선,백양리,73,62,135,11,4,7,목
2022-04-07,경춘선,굴봉산,118,133,251,-15,4,7,목
2022-04-07,경춘선,가평,1469,1527,2996,-58,4,7,목
2022-04-07,경춘선,상천,301,289,590,12,4,7,목
2022-04-07,경춘선,청평,1476,1480,2956,-4,4,7,목
2022-04-07,경춘선,대성리,532,460,992,72,4,7,목
2022-04-07,경춘선,마석,3972,3945,7917,27,4,7,목
2022-04-07,경춘선,천마산,1759,1622,3381,137,4,7,목
2022-04-07,경춘선,평내호평,6454,6368,12822,86,4,7,목
2022-04-07,경춘선,금곡,1614,1569,3183,45,4,7,목
2022-04-07,경춘선,사릉,2553,2541,5094,12,4,7,목
2022-04-07,경춘선,퇴계원,3471,3196,6667,275,4,7,목
2022-04-07,경춘선,별내,3226,3053,6279,173,4,7,목
2022-04-07,경춘선,갈매,3010,2668,5678,342,4,7,목
2022-04-07,경춘선,신내,2290,2231,4521,59,4,7,목
2022-04-07,경인선,도화,4231,3848,8079,383,4,7,목
2022-04-07,경인선,중동,9498,8900,18398,598,4,7,목
2022-04-07,경인선,온수(성공회대입구),7020,6608,13628,412,4,7,목
2022-04-07,경인선,도원,3309,3332,6641,-23,4,7,목
2022-04-07,경인선,간석,5914,5571,11485,343,4,7,목
2022-04-07,경인선,부개,8611,8067,16678,544,4,7,목
2022-04-07,경인선,소사,8915,8744,17659,171,4,7,목
2022-04-07,경인선,구일,7959,7929,15888,30,4,7,목
2022-04-07,경인선,인천,3487,2735,6222,752,4,7,목
2022-04-07,경인선,동인천,13926,13448,27374,478,4,7,목
2022-04-07,경인선,제물포,10998,10435,21433,563,4,7,목
2022-04-07,경인선,주안,19093,17601,36694,1492,4,7,목
2022-04-07,경인선,동암,14231,14307,28538,-76,4,7,목
2022-04-07,경인선,백운,7004,6890,13894,114,4,7,목
2022-04-07,경인선,부평,27602,30130,57732,-2528,4,7,목
2022-04-07,경인선,송내,27083,26921,54004,162,4,7,목
2022-04-07,경인선,부천,31630,31679,63309,-49,4,7,목
2022-04-07,경인선,역곡,28578,28027,56605,551,4,7,목
2022-04-07,경인선,오류동,12039,11034,23073,1005,4,7,목
2022-04-07,경인선,개봉,21310,20786,42096,524,4,7,목
2022-04-07,경의선,임진강,12,6,18,6,4,7,목
2022-04-07,경의선,문산,5005,4962,9967,43,4,7,목
2022-04-07,경의선,파주,1592,1171,2763,421,4,7,목
2022-04-07,경의선,월롱,3131,2577,5708,554,4,7,목
2022-04-07,경의선,금촌,6451,6265,12716,186,4,7,목
2022-04-07,경의선,금릉,4739,4684,9423,55,4,7,목
2022-04-07,경의선,운정,6990,6643,13633,347,4,7,목
2022-04-07,경의선,야당,7371,7410,14781,-39,4,7,목
2022-04-07,경의선,탄현,7681,7460,15141,221,4,7,목
2022-04-07,경의선,일산,9667,9666,19333,1,4,7,목
2022-04-07,경의선,풍산,5705,5241,10946,464,4,7,목
2022-04-07,경의선,백마,7141,6945,14086,196,4,7,목
2022-04-07,경의선,곡산,660,683,1343,-23,4,7,목
2022-04-07,경의선,능곡,3852,3593,7445,259,4,7,목
2022-04-07,경의선,행신,7866,8178,16044,-312,4,7,목
2022-04-07,경의선,강매,3350,2912,6262,438,4,7,목
2022-04-07,경의선,화전,3765,3517,7282,248,4,7,목
2022-04-07,경의선,수색,2779,2930,5709,-151,4,7,목
2022-04-07,경의선,디지털미디어시티,2563,2352,4915,211,4,7,목
2022-04-07,경의선,가좌,5446,5278,10724,168,4,7,목
2022-04-07,경의선,홍대입구,1616,1767,3383,-151,4,7,목
2022-04-07,경의선,서강대,2195,2104,4299,91,4,7,목
2022-04-07,경의선,공덕,3399,3049,6448,350,4,7,목
2022-04-07,경의선,효창공원앞,3199,3463,6662,-264,4,7,목
2022-04-07,경의선,신촌,882,1162,2044,-280,4,7,목
2022-04-07,경의선,서울역,4396,5660,10056,-1264,4,7,목
2022-04-07,경원선,소요산,2666,2364,5030,302,4,7,목
2022-04-07,경원선,동두천,2679,2935,5614,-256,4,7,목
2022-04-07,경원선,보산,1612,1496,3108,116,4,7,목
2022-04-07,경원선,동두천중앙,3247,3085,6332,162,4,7,목
2022-04-07,경원선,지행,6837,6756,13593,81,4,7,목
2022-04-07,경원선,덕정,6462,6252,12714,210,4,7,목
2022-04-07,경원선,덕계,3418,3039,6457,379,4,7,목
2022-04-07,경원선,양주,8039,7395,15434,644,4,7,목
2022-04-07,경원선,녹양,4959,4726,9685,233,4,7,목
2022-04-07,경원선,가능,6991,6712,13703,279,4,7,목
2022-04-07,경원선,의정부,17852,18604,36456,-752,4,7,목
2022-04-07,경원선,회룡,12427,12375,24802,52,4,7,목
2022-04-07,경원선,망월사,9392,9522,18914,-130,4,7,목
2022-04-07,경원선,도봉산,7908,5359,13267,2549,4,7,목
2022-04-07,경원선,도봉,5926,5713,11639,213,4,7,목
2022-04-07,경원선,방학,9699,9551,19250,148,4,7,목
2022-04-07,경원선,녹천,4786,4038,8824,748,4,7,목
2022-04-07,경원선,월계,8326,7650,15976,676,4,7,목
2022-04-07,경원선,광운대,8917,8853,17770,64,4,7,목
2022-04-07,경원선,석계,8348,9127,17475,-779,4,7,목
2022-04-07,경원선,신이문,8297,7734,16031,563,4,7,목
2022-04-07,경원선,외대앞,8393,8504,16897,-111,4,7,목
2022-04-07,경원선,청량리(서울시립대입구),14517,14638,29155,-121,4,7,목
2022-04-07,경원선,왕십리(성동구청),14218,15203,29421,-985,4,7,목
2022-04-07,경원선,응봉,2142,2043,4185,99,4,7,목
2022-04-07,경원선,옥수,52,29,81,23,4,7,목
2022-04-07,경원선,한남,3969,3827,7796,142,4,7,목
2022-04-07,경원선,서빙고,2051,1827,3878,224,4,7,목
2022-04-07,경원선,이촌(국립중앙박물관),3453,2732,6185,721,4,7,목
2022-04-07,경부선,광명,3145,2780,5925,365,4,7,목
2022-04-07,경부선,서동탄,1374,1266,2640,108,4,7,목
2022-04-07,경부선,당정,6582,6232,12814,350,4,7,목
2022-04-07,경부선,천안,6836,6110,12946,726,4,7,목
2022-04-07,경부선,두정,7620,7814,15434,-194,4,7,목
2022-04-07,경부선,직산,794,826,1620,-32,4,7,목
2022-04-07,경부선,성환,5305,5044,10349,261,4,7,목
2022-04-07,경부선,평택,12112,12158,24270,-46,4,7,목
2022-04-07,경부선,평택지제,3402,3351,6753,51,4,7,목
2022-04-07,경부선,서정리,7537,6941,14478,596,4,7,목
2022-04-07,경부선,송탄,4274,4091,8365,183,4,7,목
2022-04-07,경부선,진위,1762,1547,3309,215,4,7,목
2022-04-07,경부선,오산,9736,9755,19491,-19,4,7,목
2022-04-07,경부선,오산대,3946,3647,7593,299,4,7,목
2022-04-07,경부선,세마,2798,2612,5410,186,4,7,목
2022-04-07,경부선,병점,15273,15306,30579,-33,4,7,목
2022-04-07,경부선,세류,2960,2628,5588,332,4,7,목
2022-04-07,경부선,독산,18577,19166,37743,-589,4,7,목
2022-04-07,경부선,수원,34217,36359,70576,-2142,4,7,목
2022-04-07,경부선,화서,8112,7823,15935,289,4,7,목
2022-04-07,경부선,성균관대,14811,14620,29431,191,4,7,목
2022-04-07,경부선,의왕,9245,9231,18476,14,4,7,목
2022-04-07,경부선,군포,7756,7644,15400,112,4,7,목
2022-04-07,경부선,금정,26724,27370,54094,-646,4,7,목
2022-04-07,경부선,명학,10615,10392,21007,223,4,7,목
2022-04-07,경부선,안양,25589,25073,50662,516,4,7,목
2022-04-07,경부선,관악,7210,6731,13941,479,4,7,목
2022-04-07,경부선,석수,9775,8797,18572,978,4,7,목
2022-04-07,경부선,금천구청,11749,11819,23568,-70,4,7,목
2022-04-07,경부선,가산디지털단지,18374,21295,39669,-2921,4,7,목
2022-04-07,경부선,구로,17783,18536,36319,-753,4,7,목
2022-04-07,경부선,신길,9116,7864,16980,1252,4,7,목
2022-04-07,경부선,신도림,4167,4150,8317,17,4,7,목
2022-04-07,경부선,영등포,35201,35590,70791,-389,4,7,목
2022-04-07,경부선,대방,13059,13255,26314,-196,4,7,목
2022-04-07,경부선,노량진,8229,8470,16699,-241,4,7,목
2022-04-07,경부선,용산,29597,29825,59422,-228,4,7,목
2022-04-07,경부선,남영,9494,9971,19465,-477,4,7,목
2022-04-07,경부선,서울역,5566,1815,7381,3751,4,7,목
2022-04-07,경강선,여주,2563,2402,4965,161,4,7,목
2022-04-07,경강선,세종대왕릉,308,295,603,13,4,7,목
2022-04-07,경강선,부발,2063,1959,4022,104,4,7,목
2022-04-07,경강선,이천,2477,2544,5021,-67,4,7,목
2022-04-07,경강선,신둔도예촌,1658,1493,3151,165,4,7,목
2022-04-07,경강선,곤지암,2188,2202,4390,-14,4,7,목
2022-04-07,경강선,초월,3108,2976,6084,132,4,7,목
2022-04-07,경강선,경기광주,7597,7185,14782,412,4,7,목
2022-04-07,경강선,삼동,2361,2170,4531,191,4,7,목
2022-04-07,경강선,이매,1095,972,2067,123,4,7,목
2022-04-07,경강선,판교,4547,4521,9068,26,4,7,목
2022-04-07,9호선2~3단계,중앙보훈병원,10620,9349,19969,1271,4,7,목
2022-04-07,9호선2~3단계,둔촌오륜,1209,1113,2322,96,4,7,목
2022-04-07,9호선2~3단계,올림픽공원(한국체대),5981,5824,11805,157,4,7,목
2022-04-07,9호선2~3단계,한성백제,2577,2225,4802,352,4,7,목
2022-04-07,9호선2~3단계,송파나루,5333,5654,10987,-321,4,7,목
2022-04-07,9호선2~3단계,석촌,9101,8261,17362,840,4,7,목
2022-04-07,9호선2~3단계,석촌고분,5965,5895,11860,70,4,7,목
2022-04-07,9호선2~3단계,삼전,6672,6395,13067,277,4,7,목
2022-04-07,9호선2~3단계,종합운동장,3986,4127,8113,-141,4,7,목
2022-04-07,9호선2~3단계,봉은사,16129,16448,32577,-319,4,7,목
2022-04-07,9호선2~3단계,삼성중앙,6530,6982,13512,-452,4,7,목
2022-04-07,9호선2~3단계,선정릉,9457,10481,19938,-1024,4,7,목
2022-04-07,9호선2~3단계,언주,10081,10385,20466,-304,4,7,목
2022-04-07,9호선,신논현,29759,29673,59432,86,4,7,목
2022-04-07,9호선,고속터미널,11635,14271,25906,-2636,4,7,목
2022-04-07,9호선,신반포,3352,3262,6614,90,4,7,목
2022-04-07,9호선,구반포,1280,1309,2589,-29,4,7,목
2022-04-07,9호선,동작(현충원),2584,2286,4870,298,4,7,목
2022-04-07,9호선,흑석(중앙대입구),9155,9214,18369,-59,4,7,목
2022-04-07,9호선,노들,4495,3721,8216,774,4,7,목
2022-04-07,9호선,노량진,26205,25299,51504,906,4,7,목
2022-04-07,9호선,샛강,6011,6286,12297,-275,4,7,목
2022-04-07,9호선,여의도,27705,27445,55150,260,4,7,목
2022-04-07,9호선,국회의사당,17221,17646,34867,-425,4,7,목
2022-04-07,9호선,당산,18273,17886,36159,387,4,7,목
2022-04-07,9호선,선유도,8712,8257,16969,455,4,7,목
2022-04-07,9호선,신목동,4248,3687,7935,561,4,7,목
2022-04-07,9호선,염창,17236,16408,33644,828,4,7,목
2022-04-07,9호선,등촌,11110,10493,21603,617,4,7,목
2022-04-07,9호선,증미,7321,7026,14347,295,4,7,목
2022-04-07,9호선,가양,20415,19633,40048,782,4,7,목
2022-04-07,9호선,양천향교,9885,10108,19993,-223,4,7,목
2022-04-07,9호선,마곡나루(서울식물원),12088,11846,23934,242,4,7,목
2022-04-07,9호선,신방화,6766,6510,13276,256,4,7,목
2022-04-07,9호선,공항시장,3002,3180,6182,-178,4,7,목
2022-04-07,9호선,김포공항,6631,10640,17271,-4009,4,7,목
2022-04-07,9호선,개화,2482,1785,4267,697,4,7,목
2022-04-07,8호선,남위례,4800,5008,9808,-208,4,7,목
2022-04-07,8호선,모란,4395,3428,7823,967,4,7,목
2022-04-07,8호선,수진,5335,4917,10252,418,4,7,목
2022-04-07,8호선,신흥,3977,4346,8323,-369,4,7,목
2022-04-07,8호선,단대오거리,11254,10543,21797,711,4,7,목
2022-04-07,8호선,남한산성입구(성남법원.검찰청),15357,14215,29572,1142,4,7,목
2022-04-07,8호선,산성,5413,5404,10817,9,4,7,목
2022-04-07,8호선,복정,10101,8453,18554,1648,4,7,목
2022-04-07,8호선,장지,17015,16338,33353,677,4,7,목
2022-04-07,8호선,문정,21776,22844,44620,-1068,4,7,목
2022-04-07,8호선,가락시장,7634,8594,16228,-960,4,7,목
2022-04-07,8호선,송파,8083,7846,15929,237,4,7,목
2022-04-07,8호선,석촌,8293,10276,18569,-1983,4,7,목
2022-04-07,8호선,잠실(송파구청),15854,18069,33923,-2215,4,7,목
2022-04-07,8호선,몽촌토성(평화의문),6362,6343,12705,19,4,7,목
2022-04-07,8호선,강동구청,10323,10708,21031,-385,4,7,목
2022-04-07,8호선,천호(풍납토성),14161,16157,30318,-1996,4,7,목
2022-04-07,8호선,암사,18743,16555,35298,2188,4,7,목
2022-04-07,7호선,부천시청,1,0,1,1,4,7,목
2022-04-07,7호선,까치울,1,0,1,1,4,7,목
2022-04-07,7호선,온수(성공회대입구),10824,10165,20989,659,4,7,목
2022-04-07,7호선,천왕,11430,10890,22320,540,4,7,목
2022-04-07,7호선,광명사거리,21646,21399,43045,247,4,7,목
2022-04-07,7호선,철산,20509,20919,41428,-410,4,7,목
2022-04-07,7호선,가산디지털단지,44240,44974,89214,-734,4,7,목
2022-04-07,7호선,남구로,15270,16149,31419,-879,4,7,목
2022-04-07,7호선,대림(구로구청),7175,7237,14412,-62,4,7,목
2022-04-07,7호선,신풍,11525,11081,22606,444,4,7,목
2022-04-07,7호선,보라매,9581,9712,19293,-131,4,7,목
2022-04-07,7호선,신대방삼거리,16495,15693,32188,802,4,7,목
2022-04-07,7호선,장승배기,8753,8466,17219,287,4,7,목
2022-04-07,7호선,상도,11204,10947,22151,257,4,7,목
2022-04-07,7호선,숭실대입구(살피재),14567,14735,29302,-168,4,7,목
2022-04-07,7호선,남성,11051,10080,21131,971,4,7,목
2022-04-07,7호선,이수,15142,14703,29845,439,4,7,목
2022-04-07,7호선,내방,14271,14744,29015,-473,4,7,목
2022-04-07,7호선,고속터미널,14467,12371,26838,2096,4,7,목
2022-04-07,7호선,반포,5761,5505,11266,256,4,7,목
2022-04-07,7호선,논현,19459,21372,40831,-1913,4,7,목
2022-04-07,7호선,학동,23741,25584,49325,-1843,4,7,목
2022-04-07,7호선,강남구청,15700,17708,33408,-2008,4,7,목
2022-04-07,7호선,청담,19299,21551,40850,-2252,4,7,목
2022-04-07,7호선,뚝섬유원지,9785,9484,19269,301,4,7,목
2022-04-07,7호선,건대입구,12687,13314,26001,-627,4,7,목
2022-04-07,7호선,어린이대공원(세종대),14969,15454,30423,-485,4,7,목
2022-04-07,7호선,군자(능동),14658,11680,26338,2978,4,7,목
2022-04-07,7호선,중곡,10695,10040,20735,655,4,7,목
2022-04-07,7호선,용마산(용마폭포공원),6081,5821,11902,260,4,7,목
2022-04-07,7호선,사가정,15964,15819,31783,145,4,7,목
2022-04-07,7호선,면목,16128,15650,31778,478,4,7,목
2022-04-07,7호선,상봉(시외버스터미널),16468,15340,31808,1128,4,7,목
2022-04-07,7호선,중화,10762,10540,21302,222,4,7,목
2022-04-07,7호선,먹골,9991,9663,19654,328,4,7,목
2022-04-07,7호선,태릉입구,8740,8447,17187,293,4,7,목
2022-04-07,5호선,강동,18419,17572,35991,847,4,7,목
2022-04-07,5호선,천호(풍납토성),17068,16964,34032,104,4,7,목
2022-04-07,5호선,광나루(장신대),13520,12262,25782,1258,4,7,목
2022-04-07,5호선,아차산(어린이대공원후문),15335,14895,30230,440,4,7,목
2022-04-07,5호선,군자(능동),11035,12146,23181,-1111,4,7,목
2022-04-07,5호선,장한평,18450,18444,36894,6,4,7,목
2022-04-07,5호선,답십리,15600,14200,29800,1400,4,7,목
2022-04-07,5호선,마장,5637,5375,11012,262,4,7,목
2022-04-07,5호선,왕십리(성동구청),4515,5100,9615,-585,4,7,목
2022-04-07,5호선,행당,7945,7064,15009,881,4,7,목
2022-04-07,5호선,신금호,6561,6779,13340,-218,4,7,목
2022-04-07,5호선,청구,3983,3561,7544,422,4,7,목
2022-04-07,5호선,동대문역사문화공원(DDP),2722,3188,5910,-466,4,7,목
2022-04-07,5호선,을지로4가,6127,6096,12223,31,4,7,목
2022-04-07,5호선,종로3가,11556,11520,23076,36,4,7,목
2022-04-07,5호선,광화문(세종문화회관),28745,30213,58958,-1468,4,7,목
2022-04-07,5호선,서대문,19406,19712,39118,-306,4,7,목
2022-04-07,5호선,충정로(경기대입구),4722,4813,9535,-91,4,7,목
2022-04-07,5호선,애오개,6802,6829,13631,-27,4,7,목
2022-04-07,5호선,공덕,14153,14940,29093,-787,4,7,목
2022-04-07,5호선,마포,14331,14731,29062,-400,4,7,목
2022-04-07,5호선,여의나루,17068,18933,36001,-1865,4,7,목
2022-04-07,5호선,여의도,28402,30569,58971,-2167,4,7,목
2022-04-07,5호선,신길,4198,4365,8563,-167,4,7,목
2022-04-07,5호선,영등포시장,9827,10036,19863,-209,4,7,목
2022-04-07,5호선,영등포구청,4058,4139,8197,-81,4,7,목
2022-04-07,5호선,양평,7473,7334,14807,139,4,7,목
2022-04-07,5호선,오목교(목동운동장앞),20945,22423,43368,-1478,4,7,목
2022-04-07,5호선,목동,16725,17887,34612,-1162,4,7,목
2022-04-08,8호선,모란,4628,3790,8418,838,4,8,금
2022-04-08,2호선,사당,37739,42287,80026,-4548,4,8,금
2022-04-08,2호선,낙성대(강감찬),28411,25892,54303,2519,4,8,금
2022-04-08,2호선,서울대입구(관악구청),49513,47746,97259,1767,4,8,금
2022-04-08,2호선,봉천,24042,21361,45403,2681,4,8,금
2022-04-08,2호선,신림,64711,61479,126190,3232,4,8,금
2022-04-08,2호선,신대방,27290,26398,53688,892,4,8,금
2022-04-08,2호선,구로디지털단지,58027,57515,115542,512,4,8,금
2022-04-08,2호선,대림(구로구청),23820,23906,47726,-86,4,8,금
2022-04-08,2호선,신도림,48139,49512,97651,-1373,4,8,금
2022-04-08,2호선,문래,21803,22667,44470,-864,4,8,금
2022-04-08,2호선,영등포구청,22210,22966,45176,-756,4,8,금
2022-04-08,2호선,당산,19689,22184,41873,-2495,4,8,금
2022-04-08,2호선,합정,32228,35411,67639,-3183,4,8,금
2022-04-08,2호선,홍대입구,55998,62878,118876,-6880,4,8,금
2022-04-08,2호선,신촌,34481,35036,69517,-555,4,8,금
2022-04-08,2호선,이대,14595,14817,29412,-222,4,8,금
2022-04-08,2호선,아현,10831,9997,20828,834,4,8,금
2022-04-08,2호선,충정로(경기대입구),9827,10264,20091,-437,4,8,금
2022-04-08,2호선,용답,3299,3254,6553,45,4,8,금
2022-04-08,2호선,신답,1714,1837,3551,-123,4,8,금
2022-04-08,2호선,신설동,3544,1854,5398,1690,4,8,금
2022-04-08,2호선,도림천,1712,1932,3644,-220,4,8,금
2022-04-08,2호선,양천구청,6807,6903,13710,-96,4,8,금
2022-04-08,2호선,신정네거리,10405,10574,20979,-169,4,8,금
2022-04-08,2호선,용두(동대문구청),2463,2543,5006,-80,4,8,금
2022-04-08,3호선,지축,5066,4664,9730,402,4,8,금
2022-04-08,3호선,구파발,20555,19372,39927,1183,4,8,금
2022-04-08,3호선,연신내,37094,34756,71850,2338,4,8,금
2022-04-08,3호선,불광,16013,16920,32933,-907,4,8,금
2022-04-08,3호선,녹번,15844,13691,29535,2153,4,8,금
2022-04-08,3호선,홍제,17911,16746,34657,1165,4,8,금
2022-04-08,3호선,무악재,3855,3901,7756,-46,4,8,금
2022-04-08,3호선,독립문,7128,7335,14463,-207,4,8,금
2022-04-08,3호선,경복궁(정부서울청사),22280,22441,44721,-161,4,8,금
2022-04-08,3호선,안국,22472,24039,46511,-1567,4,8,금
2022-04-08,3호선,종로3가,9978,11964,21942,-1986,4,8,금
2022-04-08,3호선,을지로3가,10126,10919,21045,-793,4,8,금
2022-04-08,3호선,충무로,2,0,2,2,4,8,금
2022-04-08,3호선,동대입구,8500,9472,17972,-972,4,8,금
2022-04-08,3호선,약수,13288,12864,26152,424,4,8,금
2022-04-08,3호선,금호,8162,7459,15621,703,4,8,금
2022-04-08,3호선,옥수,9189,9314,18503,-125,4,8,금
2022-04-08,3호선,압구정,31285,34213,65498,-2928,4,8,금
2022-04-08,3호선,신사,31007,33799,64806,-2792,4,8,금
2022-04-08,3호선,잠원,5060,4899,9959,161,4,8,금
2022-04-08,3호선,고속터미널,44494,46343,90837,-1849,4,8,금
2022-04-08,3호선,교대(법원.검찰청),14510,9580,24090,4930,4,8,금
2022-04-08,3호선,남부터미널(예술의전당),30882,31030,61912,-148,4,8,금
2022-04-08,3호선,양재(서초구청),39038,41631,80669,-2593,4,8,금
2022-04-08,3호선,매봉,12933,12431,25364,502,4,8,금
2022-04-08,3호선,도곡,5636,6112,11748,-476,4,8,금
2022-04-08,3호선,대치,11114,11227,22341,-113,4,8,금
2022-04-08,3호선,학여울,3450,3585,7035,-135,4,8,금
2022-04-08,3호선,대청,10466,9468,19934,998,4,8,금
2022-04-08,3호선,일원,10172,9532,19704,640,4,8,금
2022-04-08,3호선,수서,18367,18546,36913,-179,4,8,금
2022-04-08,3호선,가락시장,9209,9120,18329,89,4,8,금
2022-04-08,3호선,경찰병원,7165,7180,14345,-15,4,8,금
2022-04-08,3호선,오금,6403,5736,12139,667,4,8,금
2022-04-08,4호선,당고개,9381,8452,17833,929,4,8,금
2022-04-08,4호선,상계,19497,17767,37264,1730,4,8,금
2022-04-08,4호선,노원,19180,22231,41411,-3051,4,8,금
2022-04-08,4호선,창동,25939,26681,52620,-742,4,8,금
2022-04-08,4호선,쌍문,29721,27175,56896,2546,4,8,금
2022-04-08,4호선,수유(강북구청),34808,34853,69661,-45,4,8,금
2022-04-08,4호선,미아(서울사이버대학),15549,14662,30211,887,4,8,금
2022-04-08,4호선,미아사거리,27770,26663,54433,1107,4,8,금
2022-04-08,4호선,길음,21236,20329,41565,907,4,8,금
2022-04-08,4호선,성신여대입구(돈암),21440,20453,41893,987,4,8,금
2022-04-08,4호선,한성대입구(삼선교),14490,14326,28816,164,4,8,금
2022-04-08,4호선,혜화,32605,32735,65340,-130,4,8,금
2022-04-08,4호선,동대문,19775,19522,39297,253,4,8,금
2022-04-08,4호선,동대문역사문화공원(DDP),13988,13091,27079,897,4,8,금
2022-04-08,4호선,충무로,28312,29398,57710,-1086,4,8,금
2022-04-08,4호선,명동,19419,20801,40220,-1382,4,8,금
2022-04-08,4호선,회현(남대문시장),24080,25654,49734,-1574,4,8,금
2022-04-08,4호선,서울역,10413,17572,27985,-7159,4,8,금
2022-04-08,4호선,숙대입구(갈월),13676,13385,27061,291,4,8,금
2022-04-08,4호선,삼각지,4983,5912,10895,-929,4,8,금
2022-04-08,4호선,신용산,15457,16573,32030,-1116,4,8,금
2022-04-08,4호선,이촌(국립중앙박물관),7401,8347,15748,-946,4,8,금
2022-04-08,4호선,동작(현충원),2390,2794,5184,-404,4,8,금
2022-04-08,4호선,총신대입구(이수),19495,21126,40621,-1631,4,8,금
2022-04-08,4호선,사당,26582,22104,48686,4478,4,8,금
2022-04-08,4호선,남태령,1330,1009,2339,321,4,8,금
2022-04-08,5호선,방화,6797,6380,13177,417,4,8,금
2022-04-08,5호선,개화산,5749,5361,11110,388,4,8,금
2022-04-08,5호선,김포공항,7763,7645,15408,118,4,8,금
2022-04-08,5호선,송정,6640,6060,12700,580,4,8,금
2022-04-08,5호선,마곡,10078,10220,20298,-142,4,8,금
2022-04-08,5호선,발산,18730,19995,38725,-1265,4,8,금
2022-04-08,5호선,우장산,14983,14490,29473,493,4,8,금
2022-04-08,5호선,화곡,29103,26748,55851,2355,4,8,금
2022-04-08,5호선,까치산,29280,27404,56684,1876,4,8,금
2022-04-08,5호선,신정(은행정),14315,11161,25476,3154,4,8,금
2022-04-08,5호선,목동,17061,18088,35149,-1027,4,8,금
2022-04-08,5호선,오목교(목동운동장앞),22185,24013,46198,-1828,4,8,금
2022-04-08,5호선,양평,7577,7377,14954,200,4,8,금
2022-04-08,5호선,영등포구청,3995,4017,8012,-22,4,8,금
2022-04-08,5호선,영등포시장,10354,10515,20869,-161,4,8,금
2022-04-08,5호선,신길,4283,4289,8572,-6,4,8,금
2022-04-08,5호선,여의도,29321,33266,62587,-3945,4,8,금
2022-04-08,5호선,여의나루,27006,30213,57219,-3207,4,8,금
2022-04-08,5호선,마포,14532,14941,29473,-409,4,8,금
2022-04-08,5호선,공덕,14006,15189,29195,-1183,4,8,금
2022-04-08,5호선,애오개,6815,6780,13595,35,4,8,금
2022-04-08,5호선,충정로(경기대입구),4689,4670,9359,19,4,8,금
2022-04-08,5호선,서대문,18925,18897,37822,28,4,8,금
2022-04-08,5호선,광화문(세종문화회관),28316,29866,58182,-1550,4,8,금
2022-04-08,5호선,종로3가,13082,13769,26851,-687,4,8,금
2022-04-08,5호선,을지로4가,6249,6363,12612,-114,4,8,금
2022-04-08,5호선,동대문역사문화공원(DDP),2492,3006,5498,-514,4,8,금
2022-04-08,5호선,청구,4015,3549,7564,466,4,8,금
2022-04-08,5호선,신금호,6672,6775,13447,-103,4,8,금
2022-04-08,5호선,행당,8242,7065,15307,1177,4,8,금
2022-04-08,5호선,왕십리(성동구청),4687,5454,10141,-767,4,8,금
2022-04-08,5호선,마장,5812,5409,11221,403,4,8,금
2022-04-08,5호선,답십리,15806,14181,29987,1625,4,8,금
2022-04-08,5호선,장한평,18704,18231,36935,473,4,8,금
2022-04-08,5호선,군자(능동),11541,12728,24269,-1187,4,8,금
2022-04-08,5호선,아차산(어린이대공원후문),16188,15586,31774,602,4,8,금
2022-04-08,5호선,광나루(장신대),13895,12402,26297,1493,4,8,금
2022-04-08,5호선,천호(풍납토성),18387,18649,37036,-262,4,8,금
2022-04-08,5호선,강동,18720,17552,36272,1168,4,8,금
2022-04-08,5호선,길동,8172,8548,16720,-376,4,8,금
2022-04-08,5호선,굽은다리(강동구민회관앞),9457,8802,18259,655,4,8,금
2022-04-08,5호선,명일,8905,9039,17944,-134,4,8,금
2022-04-08,5호선,고덕,9657,9561,19218,96,4,8,금
2022-04-08,5호선,상일동,14985,13848,28833,1137,4,8,금
2022-04-08,5호선,둔촌동,8817,8659,17476,158,4,8,금
2022-04-08,5호선,올림픽공원(한국체대),4678,4161,8839,517,4,8,금
2022-04-08,5호선,방이,6902,7220,14122,-318,4,8,금
2022-04-08,5호선,오금,3853,3834,7687,19,4,8,금
2022-04-08,5호선,개롱,6450,6626,13076,-176,4,8,금
2022-04-08,5호선,거여,10165,9346,19511,819,4,8,금
2022-04-08,5호선,마천,7280,6848,14128,432,4,8,금
2022-04-08,5호선,강일,4329,3877,8206,452,4,8,금
2022-04-08,5호선,미사,16300,16244,32544,56,4,8,금
2022-04-08,5호선,하남풍산,4380,4266,8646,114,4,8,금
2022-04-08,5호선,하남시청(덕풍·신장),6816,6589,13405,227,4,8,금
